City,District,total_votes,CHP_votes,CHP_pct,AKP_votes,AKP_pct,DEM_votes,DEM_pct,MHP_votes,MHP_pct,YRP_votes,YRP_pct,ZP_votes,ZP_pct,IYIP_votes,IYIP_pct,TIP_votes,TIP_pct,BBP_votes,BBP_pct,OTH_votes,OTH_pct
Adana,Aladağ,10810.0,2099.0,19.42,4543.0,42.03,39.0,0.36,1671.0,15.46,363.0,3.36,187.0,1.73,1331.0,12.31,214.0,1.98,111.0,1.03,252.0,2.33
Adana,Ceyhan,95960.0,23781.0,24.78,30124.0,31.39,12886.0,13.43,11917.0,12.42,1070.0,1.12,1748.0,1.82,10582.0,11.03,1567.0,1.63,419.0,0.44,1866.0,1.94
Adana,Feke,10590.0,2040.0,19.26,4342.0,41.0,22.0,0.21,1955.0,18.46,372.0,3.51,181.0,1.71,1038.0,9.8,50.0,0.47,275.0,2.6,315.0,2.97
Adana,Karaisalı,15573.0,1964.0,12.61,7330.0,47.07,66.0,0.42,3423.0,21.98,326.0,2.09,301.0,1.93,1750.0,11.24,50.0,0.32,116.0,0.74,247.0,1.59
Adana,Karataş,14995.0,6263.0,41.77,2871.0,19.15,730.0,4.87,2408.0,16.06,116.0,0.77,164.0,1.09,1629.0,10.86,580.0,3.87,37.0,0.25,197.0,1.31
Adana,Kozan,83513.0,14495.0,17.36,33598.0,40.23,397.0,0.48,10807.0,12.94,2847.0,3.41,2086.0,2.5,12282.0,14.71,362.0,0.43,4911.0,5.88,1728.0,2.07
Adana,Pozantı,13317.0,3169.0,23.8,5283.0,39.67,122.0,0.92,2234.0,16.78,271.0,2.03,281.0,2.11,1498.0,11.25,95.0,0.71,101.0,0.76,263.0,1.97
Adana,Saimbeyli,8648.0,1060.0,12.26,3554.0,41.1,19.0,0.22,1804.0,20.86,300.0,3.47,146.0,1.69,595.0,6.88,29.0,0.34,960.0,11.1,181.0,2.09
Adana,Sarıçam,128896.0,25538.0,19.81,43806.0,33.99,5097.0,3.95,26558.0,20.6,3273.0,2.54,4072.0,3.16,14998.0,11.64,1817.0,1.41,1074.0,0.83,2663.0,2.07
Adana,Seyhan,476233.0,147042.0,30.88,132317.0,27.78,75938.0,15.95,37052.0,7.78,6996.0,1.47,8816.0,1.85,43629.0,9.16,12989.0,2.73,2243.0,0.47,9211.0,1.93
Adana,Tufanbeyli,10804.0,2485.0,23.0,3434.0,31.78,29.0,0.27,2823.0,26.13,375.0,3.47,187.0,1.73,1112.0,10.29,68.0,0.63,105.0,0.97,186.0,1.72
Adana,Yumurtalık,12036.0,3270.0,27.17,3992.0,33.17,138.0,1.15,2122.0,17.63,107.0,0.89,204.0,1.69,1711.0,14.22,209.0,1.74,82.0,0.68,201.0,1.67
Adana,Yüreğir,223899.0,56760.0,25.35,82581.0,36.88,28856.0,12.89,20290.0,9.06,4855.0,2.17,4074.0,1.82,16713.0,7.46,4418.0,1.97,1109.0,0.5,4243.0,1.9
Adana,Çukurova,255398.0,103838.0,40.66,53564.0,20.97,9312.0,3.65,23007.0,9.01,3333.0,1.31,6704.0,2.62,40881.0,16.01,8865.0,3.47,1296.0,0.51,4598.0,1.8
Adana,İmamoğlu,17606.0,3171.0,18.01,7085.0,40.24,412.0,2.34,3881.0,22.04,446.0,2.53,346.0,1.97,1750.0,9.94,73.0,0.41,127.0,0.72,315.0,1.79
Adıyaman,Besni,39274.0,8827.0,22.48,18267.0,46.51,3355.0,8.54,3092.0,7.87,1024.0,2.61,330.0,0.84,0.0,0.0,0.0,0.0,517.0,1.32,3862.0,9.83
Adıyaman,Gerger,8055.0,691.0,8.58,5901.0,73.26,442.0,5.49,140.0,1.74,663.0,8.23,26.0,0.32,0.0,0.0,0.0,0.0,48.0,0.6,144.0,1.79
Adıyaman,Gölbaşı,26019.0,7660.0,29.44,12051.0,46.32,1323.0,5.08,2019.0,7.76,636.0,2.44,343.0,1.32,0.0,0.0,0.0,0.0,179.0,0.69,1808.0,6.95
Adıyaman,Kahta,69205.0,4939.0,7.14,46836.0,67.68,8719.0,12.6,1004.0,1.45,4475.0,6.47,213.0,0.31,0.0,0.0,0.0,0.0,393.0,0.57,2626.0,3.79
Adıyaman,Merkez,144055.0,32475.0,22.54,65262.0,45.3,21873.0,15.18,5087.0,3.53,5916.0,4.11,957.0,0.66,0.0,0.0,0.0,0.0,1804.0,1.25,10681.0,7.41
Adıyaman,Samsat,3841.0,284.0,7.39,2565.0,66.78,312.0,8.12,292.0,7.6,115.0,2.99,10.0,0.26,0.0,0.0,0.0,0.0,27.0,0.7,236.0,6.14
Adıyaman,Sincik,9955.0,278.0,2.79,7122.0,71.54,204.0,2.05,402.0,4.04,1838.0,18.46,15.0,0.15,0.0,0.0,0.0,0.0,25.0,0.25,71.0,0.71
Adıyaman,Tut,5582.0,1501.0,26.89,2734.0,48.98,209.0,3.74,547.0,9.8,227.0,4.07,36.0,0.64,0.0,0.0,0.0,0.0,129.0,2.31,199.0,3.57
Adıyaman,Çelikhan,8953.0,1742.0,19.46,4543.0,50.74,1533.0,17.12,345.0,3.85,393.0,4.39,25.0,0.28,0.0,0.0,0.0,0.0,46.0,0.51,326.0,3.64
Afyonkarahisar,Bayat,4838.0,1033.0,21.35,2113.0,43.68,16.0,0.33,733.0,15.15,116.0,2.4,80.0,1.65,508.0,10.5,7.0,0.14,125.0,2.58,107.0,2.21
Afyonkarahisar,Başmakçı,6646.0,1806.0,27.17,2775.0,41.75,11.0,0.17,943.0,14.19,48.0,0.72,116.0,1.75,779.0,11.72,13.0,0.2,37.0,0.56,118.0,1.78
Afyonkarahisar,Bolvadin,27621.0,4470.0,16.18,13027.0,47.16,72.0,0.26,5467.0,19.79,771.0,2.79,589.0,2.13,2495.0,9.03,41.0,0.15,376.0,1.36,313.0,1.13
Afyonkarahisar,Dazkırı,7889.0,1811.0,22.96,3195.0,40.5,15.0,0.19,1388.0,17.59,101.0,1.28,190.0,2.41,947.0,12.0,21.0,0.27,60.0,0.76,161.0,2.04
Afyonkarahisar,Dinar,30453.0,7627.0,25.05,11592.0,38.07,118.0,0.39,4919.0,16.15,438.0,1.44,627.0,2.06,4334.0,14.23,57.0,0.19,244.0,0.8,497.0,1.63
Afyonkarahisar,Emirdağ,22312.0,5581.0,25.01,8799.0,39.44,156.0,0.7,4120.0,18.47,431.0,1.93,467.0,2.09,2210.0,9.9,62.0,0.28,159.0,0.71,327.0,1.47
Afyonkarahisar,Evciler,4903.0,1371.0,27.96,2010.0,41.0,7.0,0.14,725.0,14.79,49.0,1.0,89.0,1.82,559.0,11.4,15.0,0.31,25.0,0.51,53.0,1.08
Afyonkarahisar,Hocalar,5859.0,623.0,10.63,3082.0,52.6,7.0,0.12,1143.0,19.51,109.0,1.86,79.0,1.35,675.0,11.52,10.0,0.17,37.0,0.63,94.0,1.6
Afyonkarahisar,Kızılören,1547.0,312.0,20.17,584.0,37.75,2.0,0.13,322.0,20.81,35.0,2.26,30.0,1.94,219.0,14.16,3.0,0.19,16.0,1.03,24.0,1.55
Afyonkarahisar,Merkez,199605.0,34993.0,17.53,85671.0,42.92,635.0,0.32,32454.0,16.26,7716.0,3.87,5555.0,2.78,26783.0,13.42,564.0,0.28,2283.0,1.14,2951.0,1.48
Afyonkarahisar,Sandıklı,35666.0,5824.0,16.33,18779.0,52.65,127.0,0.36,4346.0,12.19,659.0,1.85,653.0,1.83,4510.0,12.65,72.0,0.2,177.0,0.5,519.0,1.46
Afyonkarahisar,Sinanpaşa,25854.0,3958.0,15.31,12657.0,48.96,30.0,0.12,4335.0,16.77,756.0,2.92,482.0,1.86,2465.0,9.53,33.0,0.13,740.0,2.86,398.0,1.54
Afyonkarahisar,Sultandağı,10380.0,4428.0,42.66,2437.0,23.48,130.0,1.25,855.0,8.24,76.0,0.73,151.0,1.45,2025.0,19.51,28.0,0.27,42.0,0.4,208.0,2.0
Afyonkarahisar,Çay,20046.0,3619.0,18.05,7520.0,37.51,57.0,0.28,2810.0,14.02,272.0,1.36,209.0,1.04,5137.0,25.63,28.0,0.14,114.0,0.57,280.0,1.4
Afyonkarahisar,Çobanlar,8684.0,1589.0,18.3,3736.0,43.02,28.0,0.32,1470.0,16.93,500.0,5.76,184.0,2.12,959.0,11.04,11.0,0.13,69.0,0.79,138.0,1.59
Afyonkarahisar,İhsaniye,18494.0,2270.0,12.27,9567.0,51.73,33.0,0.18,3502.0,18.94,846.0,4.57,281.0,1.52,1301.0,7.03,20.0,0.11,404.0,2.18,270.0,1.46
Afyonkarahisar,İscehisar,16200.0,1821.0,11.24,8848.0,54.62,21.0,0.13,2691.0,16.61,701.0,4.33,481.0,2.97,1198.0,7.4,20.0,0.12,165.0,1.02,254.0,1.57
Afyonkarahisar,Şuhut,24425.0,4623.0,18.93,11677.0,47.81,51.0,0.21,4250.0,17.4,537.0,2.2,342.0,1.4,2532.0,10.37,22.0,0.09,128.0,0.52,263.0,1.08
Aksaray,Ağaçören,4921.0,0.0,0.0,2297.0,46.68,9.0,0.18,1268.0,25.77,134.0,2.72,66.0,1.34,902.0,18.33,17.0,0.35,89.0,1.81,139.0,2.82
Aksaray,Eskil,17114.0,0.0,0.0,5686.0,33.22,35.0,0.2,7627.0,44.57,200.0,1.17,157.0,0.92,2984.0,17.44,18.0,0.11,187.0,1.09,220.0,1.29
Aksaray,Gülağaç,10483.0,0.0,0.0,4186.0,39.93,28.0,0.27,2294.0,21.88,400.0,3.82,83.0,0.79,3049.0,29.09,17.0,0.16,240.0,2.29,186.0,1.77
Aksaray,Güzelyurt,6470.0,0.0,0.0,2646.0,40.9,23.0,0.36,1345.0,20.79,141.0,2.18,82.0,1.27,1463.0,22.61,9.0,0.14,626.0,9.68,135.0,2.09
Aksaray,Merkez,183210.0,0.0,0.0,81444.0,44.45,1283.0,0.7,34533.0,18.85,4958.0,2.71,2609.0,1.42,48017.0,26.21,500.0,0.27,3918.0,2.14,5948.0,3.25
Aksaray,Ortaköy,18945.0,0.0,0.0,8670.0,45.76,72.0,0.38,4563.0,24.09,535.0,2.82,237.0,1.25,4162.0,21.97,47.0,0.25,239.0,1.26,420.0,2.22
Aksaray,Sarıyahşi,2552.0,0.0,0.0,1174.0,46.0,6.0,0.24,470.0,18.42,44.0,1.72,47.0,1.84,696.0,27.27,12.0,0.47,22.0,0.86,81.0,3.17
Aksaray,Sultanhanı,7229.0,0.0,0.0,3687.0,51.0,31.0,0.43,1037.0,14.34,131.0,1.81,96.0,1.33,2009.0,27.79,11.0,0.15,52.0,0.72,175.0,2.42
Amasya,Göynücek,7153.0,1723.0,24.09,3390.0,47.39,14.0,0.2,1245.0,17.41,165.0,2.31,55.0,0.77,402.0,5.62,6.0,0.08,42.0,0.59,111.0,1.55
Amasya,Gümüşhacıköy,16612.0,7912.0,47.63,4439.0,26.72,83.0,0.5,2594.0,15.62,224.0,1.35,121.0,0.73,871.0,5.24,96.0,0.58,51.0,0.31,221.0,1.33
Amasya,Hamamözü,2653.0,654.0,24.65,960.0,36.19,4.0,0.15,744.0,28.04,70.0,2.64,17.0,0.64,123.0,4.64,5.0,0.19,27.0,1.02,49.0,1.85
Amasya,Merkez,97113.0,29300.0,30.17,41411.0,42.64,311.0,0.32,12128.0,12.49,1500.0,1.54,1733.0,1.78,7700.0,7.93,287.0,0.3,1052.0,1.08,1691.0,1.74
Amasya,Merzifon,53081.0,18843.0,35.5,16885.0,31.81,194.0,0.37,9565.0,18.02,1032.0,1.94,950.0,1.79,4143.0,7.81,330.0,0.62,304.0,0.57,835.0,1.57
Amasya,Suluova,32626.0,5173.0,15.86,16218.0,49.71,121.0,0.37,6411.0,19.65,953.0,2.92,446.0,1.37,2232.0,6.84,84.0,0.26,325.0,1.0,663.0,2.03
Amasya,Taşova,21786.0,5250.0,24.1,7727.0,35.47,56.0,0.26,6462.0,29.66,235.0,1.08,188.0,0.86,1248.0,5.73,40.0,0.18,135.0,0.62,445.0,2.04
Ankara,Akyurt,27269.0,2825.0,10.36,13889.0,50.93,523.0,1.92,3938.0,14.44,967.0,3.55,735.0,2.7,2728.0,10.0,143.0,0.52,974.0,3.57,547.0,2.01
Ankara,Altındağ,258411.0,52887.0,20.47,115136.0,44.56,6931.0,2.68,27809.0,10.76,9451.0,3.66,8776.0,3.4,25644.0,9.92,2835.0,1.1,3237.0,1.25,5705.0,2.21
Ankara,Ayaş,9089.0,1710.0,18.81,3075.0,33.83,217.0,2.39,952.0,10.47,180.0,1.98,162.0,1.78,1644.0,18.09,64.0,0.7,869.0,9.56,216.0,2.38
Ankara,Bala,14039.0,2241.0,15.96,5413.0,38.56,953.0,6.79,2797.0,19.92,340.0,2.42,188.0,1.34,1550.0,11.04,0.0,0.0,201.0,1.43,356.0,2.54
Ankara,Beypazarı,33266.0,3601.0,10.82,11752.0,35.33,626.0,1.88,5003.0,15.04,793.0,2.38,732.0,2.2,9604.0,28.87,159.0,0.48,273.0,0.82,723.0,2.17
Ankara,Elmadağ,31100.0,9599.0,30.86,10713.0,34.45,1212.0,3.9,3311.0,10.65,639.0,2.05,852.0,2.74,3673.0,11.81,0.0,0.0,352.0,1.13,749.0,2.41
Ankara,Etimesgut,421110.0,134431.0,31.92,112868.0,26.8,9776.0,2.32,43905.0,10.43,11150.0,2.65,16466.0,3.91,65295.0,15.51,12364.0,2.94,5446.0,1.29,9409.0,2.23
Ankara,Evren,1940.0,391.0,20.15,850.0,43.81,18.0,0.93,270.0,13.92,30.0,1.55,30.0,1.55,264.0,13.61,0.0,0.0,18.0,0.93,69.0,3.56
Ankara,Gölbaşı,95749.0,26515.0,27.69,28878.0,30.16,3311.0,3.46,12663.0,13.23,2998.0,3.13,3896.0,4.07,14094.0,14.72,0.0,0.0,1237.0,1.29,2157.0,2.25
Ankara,Güdül,6185.0,1023.0,16.54,2787.0,45.06,14.0,0.23,1006.0,16.27,114.0,1.84,116.0,1.88,855.0,13.82,25.0,0.4,88.0,1.42,157.0,2.54
Ankara,Haymana,16665.0,2407.0,14.44,6959.0,41.76,2042.0,12.25,2023.0,12.14,1278.0,7.67,242.0,1.45,1143.0,6.86,0.0,0.0,127.0,0.76,444.0,2.66
Ankara,Kahramankazan,38424.0,5538.0,14.41,17083.0,44.46,936.0,2.44,5648.0,14.7,1707.0,4.44,1454.0,3.78,4365.0,11.36,316.0,0.82,449.0,1.17,928.0,2.42
Ankara,Kalecik,9117.0,1700.0,18.65,4000.0,43.87,36.0,0.39,1488.0,16.32,182.0,2.0,149.0,1.63,1186.0,13.01,31.0,0.34,111.0,1.22,234.0,2.57
Ankara,Keçiören,616784.0,150053.0,24.33,228662.0,37.07,14850.0,2.41,71264.0,11.55,19606.0,3.18,23386.0,3.79,79051.0,12.82,8750.0,1.42,7628.0,1.24,13534.0,2.19
Ankara,Kızılcahamam,20244.0,2559.0,12.64,9201.0,45.45,78.0,0.39,3319.0,16.39,774.0,3.82,434.0,2.14,2967.0,14.66,69.0,0.34,411.0,2.03,432.0,2.13
Ankara,Mamak,446625.0,152689.0,34.19,149131.0,33.39,14675.0,3.29,46894.0,10.5,11450.0,2.56,14518.0,3.25,42174.0,9.44,0.0,0.0,4913.0,1.1,10181.0,2.28
Ankara,Nallıhan,18909.0,3840.0,20.31,7360.0,38.92,52.0,0.28,2343.0,12.39,487.0,2.58,439.0,2.32,3516.0,18.59,104.0,0.55,128.0,0.68,640.0,3.38
Ankara,Polatlı,81474.0,18418.0,22.61,29899.0,36.7,4406.0,5.41,9081.0,11.15,2510.0,3.08,2975.0,3.65,10480.0,12.86,0.0,0.0,1334.0,1.64,2371.0,2.91
Ankara,Pursaklar,104025.0,11527.0,11.08,52477.0,50.45,1019.0,0.98,13802.0,13.27,5185.0,4.98,3593.0,3.45,11758.0,11.3,632.0,0.61,1937.0,1.86,2095.0,2.01
Ankara,Sincan,368562.0,61259.0,16.62,156679.0,42.51,10697.0,2.9,49694.0,13.48,13061.0,3.54,14390.0,3.9,40277.0,10.93,4121.0,1.12,9484.0,2.57,8900.0,2.41
Ankara,Yenimahalle,480108.0,167369.0,34.86,131722.0,27.44,11549.0,2.41,41730.0,8.69,11443.0,2.38,17046.0,3.55,67812.0,14.12,15848.0,3.3,5145.0,1.07,10444.0,2.18
Ankara,Çamlıdere,6348.0,639.0,10.07,3292.0,51.86,3.0,0.05,1267.0,19.96,195.0,3.07,101.0,1.59,655.0,10.32,16.0,0.25,80.0,1.26,100.0,1.58
Ankara,Çankaya,653333.0,357062.0,54.65,91454.0,14.0,26312.0,4.03,30527.0,4.67,7173.0,1.1,18092.0,2.77,104658.0,16.02,0.0,0.0,3510.0,0.54,14545.0,2.23
Ankara,Çubuk,62252.0,7541.0,12.11,32077.0,51.53,810.0,1.3,8519.0,13.68,2615.0,4.2,1602.0,2.57,6043.0,9.71,282.0,0.45,1598.0,2.57,1165.0,1.87
Ankara,Şereflikoçhisar,20395.0,4578.0,22.45,7701.0,37.76,946.0,4.64,3039.0,14.9,405.0,1.99,506.0,2.48,2510.0,12.31,0.0,0.0,179.0,0.88,531.0,2.6
Antalya,Akseki,7534.0,2224.0,29.52,3092.0,41.04,24.0,0.32,884.0,11.73,119.0,1.58,156.0,2.07,617.0,8.19,84.0,1.11,49.0,0.65,285.0,3.78
Antalya,Aksu,48256.0,11782.0,24.42,15912.0,32.97,3131.0,6.49,5409.0,11.21,694.0,1.44,1324.0,2.74,6766.0,14.02,1158.0,2.4,394.0,0.82,1686.0,3.49
Antalya,Alanya,198584.0,62070.0,31.26,60902.0,30.67,6841.0,3.44,22604.0,11.38,2779.0,1.4,5848.0,2.94,21321.0,10.74,5767.0,2.9,3840.0,1.93,6612.0,3.33
Antalya,Demre,19005.0,5222.0,27.48,5891.0,31.0,167.0,0.88,3396.0,17.87,248.0,1.3,351.0,1.85,2527.0,13.3,471.0,2.48,78.0,0.41,654.0,3.44
Antalya,Döşemealtı,50535.0,15074.0,29.83,16797.0,33.24,2169.0,4.29,4910.0,9.72,826.0,1.63,1568.0,3.1,5520.0,10.92,1921.0,3.8,250.0,0.49,1500.0,2.97
Antalya,Elmalı,27513.0,7212.0,26.21,9520.0,34.6,411.0,1.49,4150.0,15.08,366.0,1.33,576.0,2.09,3785.0,13.76,464.0,1.69,150.0,0.55,879.0,3.19
Antalya,Finike,33302.0,9965.0,29.92,9079.0,27.26,661.0,1.98,6544.0,19.65,326.0,0.98,720.0,2.16,3981.0,11.95,977.0,2.93,123.0,0.37,926.0,2.78
Antalya,Gazipaşa,36638.0,14770.0,40.31,10219.0,27.89,354.0,0.97,4481.0,12.23,331.0,0.9,676.0,1.85,3633.0,9.92,704.0,1.92,148.0,0.4,1322.0,3.61
Antalya,Gündoğmuş,4972.0,1352.0,27.19,1737.0,34.94,13.0,0.26,673.0,13.54,81.0,1.63,78.0,1.57,681.0,13.7,55.0,1.11,28.0,0.56,274.0,5.51
Antalya,Kaş,40960.0,13826.0,33.75,13244.0,32.33,889.0,2.17,3693.0,9.02,341.0,0.83,580.0,1.42,5012.0,12.24,1735.0,4.24,154.0,0.38,1486.0,3.63
Antalya,Kemer,28369.0,8814.0,31.07,7835.0,27.62,1501.0,5.29,3210.0,11.32,260.0,0.92,802.0,2.83,3567.0,12.57,1363.0,4.8,157.0,0.55,860.0,3.03
Antalya,Kepez,379940.0,100654.0,26.49,121284.0,31.92,36316.0,9.56,35477.0,9.34,5408.0,1.42,12480.0,3.28,36652.0,9.65,17426.0,4.59,2247.0,0.59,11996.0,3.16
Antalya,Konyaaltı,112785.0,50290.0,44.59,20883.0,18.52,3692.0,3.27,6329.0,5.61,839.0,0.74,3179.0,2.82,14764.0,13.09,9772.0,8.66,356.0,0.32,2681.0,2.38
Antalya,Korkuteli,38971.0,10091.0,25.89,15053.0,38.63,570.0,1.46,4907.0,12.59,1174.0,3.01,814.0,2.09,4521.0,11.6,465.0,1.19,212.0,0.54,1164.0,2.99
Antalya,Kumluca,49739.0,13049.0,26.23,16600.0,33.37,1547.0,3.11,7807.0,15.7,627.0,1.26,1240.0,2.49,5683.0,11.43,1532.0,3.08,251.0,0.5,1403.0,2.82
Antalya,Manavgat,159754.0,50794.0,31.8,47520.0,29.75,5051.0,3.16,20094.0,12.58,1982.0,1.24,4994.0,3.13,16407.0,10.27,5850.0,3.66,843.0,0.53,6219.0,3.89
Antalya,Muratpaşa,334305.0,138241.0,41.35,72951.0,21.82,12974.0,3.88,20596.0,6.16,2892.0,0.87,9229.0,2.76,42272.0,12.64,24914.0,7.45,1221.0,0.37,9015.0,2.7
Antalya,Serik,88035.0,25615.0,29.1,24785.0,28.15,2275.0,2.58,10658.0,12.11,1672.0,1.9,2895.0,3.29,14325.0,16.27,1896.0,2.15,620.0,0.7,3294.0,3.74
Antalya,İbradı,2087.0,734.0,35.17,721.0,34.55,6.0,0.29,156.0,7.47,27.0,1.29,32.0,1.53,276.0,13.22,45.0,2.16,10.0,0.48,80.0,3.83
Ardahan,Damal,3197.0,2390.0,74.76,162.0,5.07,393.0,12.29,24.0,0.75,7.0,0.22,17.0,0.53,130.0,4.07,0.0,0.0,3.0,0.09,71.0,2.22
Ardahan,Göle,12905.0,2461.0,19.07,4454.0,34.51,4643.0,35.98,213.0,1.65,197.0,1.53,71.0,0.55,267.0,2.07,0.0,0.0,41.0,0.32,558.0,4.32
Ardahan,Hanak,5186.0,2312.0,44.58,1455.0,28.06,298.0,5.75,136.0,2.62,38.0,0.73,45.0,0.87,715.0,13.79,0.0,0.0,20.0,0.39,167.0,3.22
Ardahan,Merkez,23264.0,6199.0,26.65,8190.0,35.2,6132.0,26.36,656.0,2.82,176.0,0.76,260.0,1.12,896.0,3.85,0.0,0.0,78.0,0.34,677.0,2.91
Ardahan,Posof,4152.0,970.0,23.36,2174.0,52.36,180.0,4.34,270.0,6.5,62.0,1.49,76.0,1.83,237.0,5.71,0.0,0.0,31.0,0.75,152.0,3.66
Ardahan,Çıldır,5194.0,1803.0,34.71,2228.0,42.9,101.0,1.94,307.0,5.91,56.0,1.08,106.0,2.04,405.0,7.8,0.0,0.0,14.0,0.27,174.0,3.35
Artvin,Ardanuç,7566.0,2880.0,38.07,2230.0,29.47,48.0,0.63,421.0,5.56,126.0,1.67,48.0,0.63,1412.0,18.66,87.0,1.15,24.0,0.32,290.0,3.83
Artvin,Arhavi,14680.0,4445.0,30.28,5868.0,39.97,105.0,0.72,1696.0,11.55,285.0,1.94,205.0,1.4,1375.0,9.37,210.0,1.43,41.0,0.28,450.0,3.07
Artvin,Borçka,15154.0,2781.0,18.35,7173.0,47.33,74.0,0.49,1419.0,9.36,495.0,3.27,150.0,0.99,2501.0,16.5,82.0,0.54,57.0,0.38,422.0,2.78
Artvin,Hopa,18706.0,6955.0,37.18,5338.0,28.54,341.0,1.82,1155.0,6.17,325.0,1.74,259.0,1.38,2748.0,14.69,732.0,3.91,59.0,0.32,794.0,4.24
Artvin,Kemalpaşa,6422.0,2753.0,42.87,1414.0,22.02,186.0,2.9,417.0,6.49,27.0,0.42,73.0,1.14,983.0,15.31,174.0,2.71,16.0,0.25,379.0,5.9
Artvin,Merkez,22541.0,6809.0,30.21,7129.0,31.63,151.0,0.67,3437.0,15.25,605.0,2.68,281.0,1.25,3022.0,13.41,218.0,0.97,119.0,0.53,770.0,3.42
Artvin,Murgul,4014.0,1072.0,26.71,1393.0,34.7,3.0,0.07,514.0,12.81,106.0,2.64,36.0,0.9,655.0,16.32,30.0,0.75,10.0,0.25,195.0,4.86
Artvin,Yusufeli,13071.0,1972.0,15.09,7420.0,56.77,13.0,0.1,1361.0,10.41,630.0,4.82,191.0,1.46,996.0,7.62,37.0,0.28,74.0,0.57,377.0,2.88
Artvin,Şavşat,11919.0,4663.0,39.12,4152.0,34.84,60.0,0.5,544.0,4.56,127.0,1.07,106.0,0.89,1555.0,13.05,147.0,1.23,43.0,0.36,522.0,4.38
Aydın,Bozdoğan,22525.0,6892.0,30.6,8265.0,36.69,117.0,0.52,2165.0,9.61,215.0,0.95,364.0,1.62,3520.0,15.63,0.0,0.0,108.0,0.48,879.0,3.9
Aydın,Buharkent,8823.0,2661.0,30.16,2883.0,32.68,415.0,4.7,823.0,9.33,76.0,0.86,185.0,2.1,1435.0,16.26,0.0,0.0,48.0,0.54,297.0,3.37
Aydın,Didim,63958.0,29554.0,46.21,11931.0,18.65,8451.0,13.21,3834.0,5.99,348.0,0.54,1025.0,1.6,6808.0,10.64,0.0,0.0,308.0,0.48,1699.0,2.66
Aydın,Efeler,201504.0,71068.0,35.27,52996.0,26.3,14667.0,7.28,16645.0,8.26,1683.0,0.84,5275.0,2.62,30363.0,15.07,0.0,0.0,2727.0,1.35,6080.0,3.02
Aydın,Germencik,29427.0,8203.0,27.88,7827.0,26.6,5617.0,19.09,3423.0,11.63,204.0,0.69,507.0,1.72,2776.0,9.43,0.0,0.0,174.0,0.59,696.0,2.37
Aydın,Karacasu,12290.0,4489.0,36.53,4211.0,34.26,42.0,0.34,1199.0,9.76,85.0,0.69,245.0,1.99,1424.0,11.59,0.0,0.0,136.0,1.11,459.0,3.73
Aydın,Karpuzlu,7735.0,1942.0,25.11,2976.0,38.47,14.0,0.18,1500.0,19.39,64.0,0.83,114.0,1.47,837.0,10.82,0.0,0.0,54.0,0.7,234.0,3.03
Aydın,Koçarlı,16270.0,4803.0,29.52,6570.0,40.38,300.0,1.84,1943.0,11.94,114.0,0.7,268.0,1.65,1712.0,10.52,0.0,0.0,191.0,1.17,369.0,2.27
Aydın,Kuyucak,18675.0,6985.0,37.4,6045.0,32.37,113.0,0.61,2170.0,11.62,132.0,0.71,344.0,1.84,2197.0,11.76,0.0,0.0,166.0,0.89,523.0,2.8
Aydın,Kuşadası,85932.0,41103.0,47.83,16477.0,19.17,6049.0,7.04,4737.0,5.51,431.0,0.5,2326.0,2.71,11525.0,13.41,0.0,0.0,513.0,0.6,2771.0,3.22
Aydın,Köşk,19116.0,3350.0,17.52,8392.0,43.9,983.0,5.14,3438.0,17.98,156.0,0.82,366.0,1.91,1808.0,9.46,0.0,0.0,171.0,0.89,452.0,2.36
Aydın,Nazilli,106787.0,35435.0,33.18,34670.0,32.47,5960.0,5.58,8177.0,7.66,905.0,0.85,2974.0,2.78,14377.0,13.46,0.0,0.0,816.0,0.76,3473.0,3.25
Aydın,Sultanhisar,13691.0,4090.0,29.87,4403.0,32.16,934.0,6.82,1269.0,9.27,92.0,0.67,285.0,2.08,2177.0,15.9,0.0,0.0,101.0,0.74,340.0,2.48
Aydın,Söke,82070.0,28855.0,35.16,20342.0,24.79,9490.0,11.56,7037.0,8.57,565.0,0.69,1555.0,1.89,11196.0,13.64,0.0,0.0,547.0,0.67,2483.0,3.03
Aydın,Yenipazar,8697.0,2666.0,30.65,3611.0,41.52,85.0,0.98,598.0,6.88,42.0,0.48,141.0,1.62,1250.0,14.37,0.0,0.0,49.0,0.56,255.0,2.93
Aydın,Çine,35163.0,13405.0,38.12,12657.0,36.0,240.0,0.68,2472.0,7.03,228.0,0.65,648.0,1.84,4105.0,11.67,0.0,0.0,212.0,0.6,1196.0,3.4
Aydın,İncirliova,35576.0,10803.0,30.37,11910.0,33.48,2045.0,5.75,4295.0,12.07,292.0,0.82,740.0,2.08,4345.0,12.21,0.0,0.0,327.0,0.92,819.0,2.3
Ağrı,Diyadin,14338.0,1288.0,8.98,2591.0,18.07,9413.0,65.65,243.0,1.69,134.0,0.93,0.0,0.0,237.0,1.65,0.0,0.0,40.0,0.28,392.0,2.73
Ağrı,Doğubayazıt,49056.0,3076.0,6.27,6658.0,13.57,36390.0,74.18,555.0,1.13,358.0,0.73,0.0,0.0,823.0,1.68,0.0,0.0,80.0,0.16,1116.0,2.27
Ağrı,Eleşkirt,12703.0,704.0,5.54,5475.0,43.1,4314.0,33.96,330.0,2.6,1199.0,9.44,0.0,0.0,239.0,1.88,0.0,0.0,80.0,0.63,362.0,2.85
